Precinct,Race,Candidate,Total Votes,Vote Percentage
1092,Mayor,Dan Martinez,2.0,1.71
1092,Mayor,Denise Gutierrez-Homer,4.0,3.42
1092,Mayor,Greg Brockhouse,29.0,24.79
1092,Mayor,Ray Basaldua,0.0,0.0
1092,Mayor,Joshua James Galvan,0.0,0.0
1092,Mayor,Tim Atwood,1.0,0.85
1092,District 4,Adriana Rocha Garcia,78.0,78.0
1092,District 4,Curtis Mueller,5.0,5.0
1092,District 4,David Tristán,7.0,7.0
1092,District 4,Raymond Guzman,10.0,10.0
1093,Mayor,J. Miller,1.0,0.6
1093,Mayor,Justin Macaluso,0.0,0.0
1093,Mayor,Gary Allen,1.0,0.6
1093,Mayor,Frank Adam Muniz,1.0,0.6
1093,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1093,Mayor,Ron Nirenberg,88.0,52.38
1093,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1093,Mayor,John M. Velasquez,0.0,0.0
1093,Mayor,Dan Martinez,0.0,0.0
1093,Mayor,Denise Gutierrez-Homer,1.0,0.6
1093,Mayor,Greg Brockhouse,74.0,44.05
1093,Mayor,Ray Basaldua,1.0,0.6
1093,Mayor,Joshua James Galvan,0.0,0.0
1093,Mayor,Tim Atwood,1.0,0.6
1093,District 6,Irina Rudolph,45.0,29.61
1093,District 6,Chris Baecker,10.0,6.58
1093,District 6,Melissa Cabello Havrda,76.0,50.0
1093,District 6,Robert Hernandez,12.0,7.89
1093,District 6,Robert Walker,9.0,5.92
1094,Mayor,J. Miller,2.0,0.91
1094,Mayor,Justin Macaluso,0.0,0.0
1094,Mayor,Gary Allen,3.0,1.36
1094,Mayor,Frank Adam Muniz,1.0,0.45
1094,Mayor,"Antonio ""Tony"" Diaz",6.0,2.73
1094,Mayor,Ron Nirenberg,147.0,66.82
1094,Mayor,"Michael ""Commander"" Idrogo",1.0,0.45
1094,Mayor,John M. Velasquez,1.0,0.45
1094,Mayor,Dan Martinez,0.0,0.0
1094,Mayor,Denise Gutierrez-Homer,6.0,2.73
1094,Mayor,Greg Brockhouse,51.0,23.18
1094,Mayor,Ray Basaldua,0.0,0.0
1094,Mayor,Joshua James Galvan,0.0,0.0
1094,Mayor,Tim Atwood,2.0,0.91
1094,District 4,Adriana Rocha Garcia,134.0,66.67
1094,District 4,Curtis Mueller,30.0,14.93
1094,District 4,David Tristán,15.0,7.46
1094,District 4,Raymond Guzman,22.0,10.95
1096,Mayor,J. Miller,0.0,0.0
1096,Mayor,Justin Macaluso,0.0,0.0
1096,Mayor,Gary Allen,1.0,9.09
1096,Mayor,Frank Adam Muniz,0.0,0.0
1096,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1096,Mayor,Ron Nirenberg,8.0,72.73
1096,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1096,Mayor,John M. Velasquez,0.0,0.0
1096,Mayor,Dan Martinez,0.0,0.0
1096,Mayor,Denise Gutierrez-Homer,0.0,0.0
1096,Mayor,Greg Brockhouse,2.0,18.18
1096,Mayor,Ray Basaldua,0.0,0.0
1096,Mayor,Joshua James Galvan,0.0,0.0
1096,Mayor,Tim Atwood,0.0,0.0
1096,District 4,Adriana Rocha Garcia,4.0,50.0
1096,District 4,Curtis Mueller,2.0,25.0
1096,District 4,David Tristán,0.0,0.0
1096,District 4,Raymond Guzman,2.0,25.0
1097,Mayor,J. Miller,1.0,1.01
1097,Mayor,Justin Macaluso,0.0,0.0
1097,Mayor,Gary Allen,0.0,0.0
1097,Mayor,Frank Adam Muniz,1.0,1.01
1097,Mayor,"Antonio ""Tony"" Diaz",3.0,3.03
1097,Mayor,Ron Nirenberg,62.0,62.63
1097,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1097,Mayor,John M. Velasquez,0.0,0.0
1097,Mayor,Dan Martinez,0.0,0.0
1097,Mayor,Denise Gutierrez-Homer,5.0,5.05
1097,Mayor,Greg Brockhouse,26.0,26.26
1097,Mayor,Ray Basaldua,1.0,1.01
1097,Mayor,Joshua James Galvan,0.0,0.0
1097,Mayor,Tim Atwood,0.0,0.0
1097,District 5,Anthony Gres,8.0,9.2
1097,District 5,Jason Mata,4.0,4.6
1097,District 5,Ray Garza,3.0,3.45
1097,District 5,Irma G. Barron,13.0,14.94
1097,District 5,Teri Castillo,12.0,13.79
1097,District 5,David Yañez,1.0,1.15
1097,District 5,Marie Crabb,3.0,3.45
1097,District 5,Rudy Lopez,20.0,22.99
1097,District 5,"Norberto ""Geremy"" Landin",9.0,10.34
1097,District 5,Ricardo Moreno,10.0,11.49
1097,District 5,"Jesse ""Jay"" Alaniz",4.0,4.6
1098,Mayor,J. Miller,1.0,0.76
1098,Mayor,Justin Macaluso,0.0,0.0
1098,Mayor,Gary Allen,0.0,0.0
1098,Mayor,Frank Adam Muniz,0.0,0.0
1098,Mayor,"Antonio ""Tony"" Diaz",3.0,2.29
1098,Mayor,Ron Nirenberg,100.0,76.34
1098,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1098,Mayor,John M. Velasquez,0.0,0.0
1098,Mayor,Dan Martinez,1.0,0.76
1098,Mayor,Denise Gutierrez-Homer,7.0,5.34
1098,Mayor,Greg Brockhouse,17.0,12.98
1098,Mayor,Ray Basaldua,0.0,0.0
1098,Mayor,Joshua James Galvan,1.0,0.76
1098,Mayor,Tim Atwood,1.0,0.76
1098,District 5,Anthony Gres,4.0,3.08
1098,District 5,Jason Mata,4.0,3.08
1098,District 5,Ray Garza,3.0,2.31
1098,District 5,Irma G. Barron,8.0,6.15
1098,District 5,Teri Castillo,78.0,60.0
1098,District 5,David Yañez,2.0,1.54
1098,District 5,Marie Crabb,5.0,3.85
1098,District 5,Rudy Lopez,9.0,6.92
1098,District 5,"Norberto ""Geremy"" Landin",16.0,12.31
1098,District 5,Ricardo Moreno,0.0,0.0
1098,District 5,"Jesse ""Jay"" Alaniz",1.0,0.77
1099,Mayor,J. Miller,0.0,0.0
1099,Mayor,Justin Macaluso,0.0,0.0
1099,Mayor,Gary Allen,6.0,1.11
1099,Mayor,Frank Adam Muniz,0.0,0.0
1099,Mayor,"Antonio ""Tony"" Diaz",1.0,0.19
1099,Mayor,Ron Nirenberg,316.0,58.63
1099,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1099,Mayor,John M. Velasquez,0.0,0.0
1099,Mayor,Dan Martinez,1.0,0.19
1099,Mayor,Denise Gutierrez-Homer,8.0,1.48
1099,Mayor,Greg Brockhouse,204.0,37.85
1099,Mayor,Ray Basaldua,1.0,0.19
1099,Mayor,Joshua James Galvan,0.0,0.0
1099,Mayor,Tim Atwood,2.0,0.37
1099,District 6,Irina Rudolph,166.0,33.54
1099,District 6,Chris Baecker,21.0,4.24
1099,District 6,Melissa Cabello Havrda,259.0,52.32
1099,District 6,Robert Hernandez,31.0,6.26
1099,District 6,Robert Walker,18.0,3.64
1100,Mayor,J. Miller,1.0,0.24
1100,Mayor,Justin Macaluso,0.0,0.0
1100,Mayor,Gary Allen,6.0,1.47
1100,Mayor,Frank Adam Muniz,0.0,0.0
1100,Mayor,"Antonio ""Tony"" Diaz",4.0,0.98
1100,Mayor,Ron Nirenberg,236.0,57.7
1100,Mayor,"Michael ""Commander"" Idrogo",2.0,0.49
1100,Mayor,John M. Velasquez,3.0,0.73
1100,Mayor,Dan Martinez,0.0,0.0
1100,Mayor,Denise Gutierrez-Homer,8.0,1.96
1100,Mayor,Greg Brockhouse,143.0,34.96
1100,Mayor,Ray Basaldua,2.0,0.49
1100,Mayor,Joshua James Galvan,0.0,0.0
1100,Mayor,Tim Atwood,4.0,0.98
1100,District 4,Adriana Rocha Garcia,215.0,63.42
1100,District 4,Curtis Mueller,43.0,12.68
1100,District 4,David Tristán,42.0,12.39
1100,District 4,Raymond Guzman,39.0,11.5
1101,Mayor,J. Miller 0 0,,
1101,Mayor,Justin Macaluso 0 0,,
1101,Mayor,Gary Allen 0 0,,
1101,Mayor,Frank Adam Muniz 0 0,,
1101,Mayor,"Antonio ""Tony"" Diaz 0 0",,
1101,Mayor,Ron Nirenberg 0 0,,
1101,Mayor,"Michael ""Commander"" Idrogo 0 0",,
1101,Mayor,John M. Velasquez 0 0,,
1101,Mayor,Dan Martinez 0 0,,
1101,Mayor,Denise Gutierrez-Homer 0 0,,
1101,Mayor,Greg Brockhouse 0 0,,
1101,Mayor,Ray Basaldua 0 0,,
1101,Mayor,Joshua James Galvan 0 0,,
1101,Mayor,Tim Atwood 0 0,,
1101,District 4,Adriana Rocha Garcia 0 0,,
1101,District 4,Curtis Mueller 0 0,,
1101,District 4,David Tristán 0 0,,
1101,District 4,Raymond Guzman 0 0,,
1102,Mayor,J. Miller,0.0,0.0
1102,Mayor,Justin Macaluso,0.0,0.0
1102,Mayor,Gary Allen,0.0,0.0
1102,Mayor,Frank Adam Muniz,0.0,0.0
1102,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1102,Mayor,Ron Nirenberg,0.0,0.0
1102,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1102,Mayor,John M. Velasquez,0.0,0.0
1102,Mayor,Dan Martinez,0.0,0.0
1102,Mayor,Denise Gutierrez-Homer,0.0,0.0
1102,Mayor,Greg Brockhouse,5.0,100.0
1102,Mayor,Ray Basaldua,0.0,0.0
1102,Mayor,Joshua James Galvan,0.0,0.0
1102,Mayor,Tim Atwood,0.0,0.0
1102,District 3,"Rodolfo ""Rudy"" Lopez",0.0,0.0
1102,District 3,"Mark Arthur Vargas, Jr.",0.0,0.0
1102,District 3,Rafael C. Vela,0.0,0.0
1102,District 3,Angela Cardona,0.0,0.0
1102,District 3,Walter Murray,0.0,0.0
1102,District 3,Ted Gonzalez,0.0,0.0
1102,District 3,Katherine Herrera Garza,0.0,0.0
1102,District 3,Tomas Uresti,3.0,100.0
1102,District 3,Phyllis Viagran,0.0,0.0
1102,District 3,"Stephen ""Steve"" Valdez",0.0,0.0
1102,District 3,Marcello Martinez,0.0,0.0
1102,District 3,Diana Flores Uriegas,0.0,0.0
1104,Mayor,J. Miller,5.0,0.73
1104,Mayor,Justin Macaluso,1.0,0.15
1104,Mayor,Gary Allen,9.0,1.31
1104,Mayor,Frank Adam Muniz,0.0,0.0
1104,Mayor,"Antonio ""Tony"" Diaz",5.0,0.73
1104,Mayor,Ron Nirenberg,394.0,57.27
1104,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1104,Mayor,John M. Velasquez,1.0,0.15
1104,Mayor,Dan Martinez,1.0,0.15
1104,Mayor,Denise Gutierrez-Homer,8.0,1.16
1104,Mayor,Greg Brockhouse,260.0,37.79
1104,Mayor,Ray Basaldua,2.0,0.29
1104,Mayor,Joshua James Galvan,1.0,0.15
1104,Mayor,Tim Atwood,1.0,0.15
1104,District 6,Irina Rudolph,195.0,30.9
1104,District 6,Chris Baecker,26.0,4.12
1104,District 6,Melissa Cabello Havrda,351.0,55.63
1104,District 6,Robert Hernandez,32.0,5.07
1104,District 6,Robert Walker,27.0,4.28
1105,Mayor,J. Miller,0.0,0.0
1105,Mayor,Justin Macaluso,0.0,0.0
1105,Mayor,Gary Allen,1.0,1.45
1105,Mayor,Frank Adam Muniz,0.0,0.0
1105,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1105,Mayor,Ron Nirenberg,40.0,57.97
1105,Mayor,"Michael ""Commander"" Idrogo",1.0,1.45
1105,Mayor,John M. Velasquez,0.0,0.0
1105,Mayor,Dan Martinez,0.0,0.0
1105,Mayor,Denise Gutierrez-Homer,3.0,4.35
1105,Mayor,Greg Brockhouse,24.0,34.78
1105,Mayor,Ray Basaldua,0.0,0.0
1105,Mayor,Joshua James Galvan,0.0,0.0
1105,Mayor,Tim Atwood,0.0,0.0
1105,District 4,Adriana Rocha Garcia,46.0,73.02
1105,District 4,Curtis Mueller,6.0,9.52
1105,District 4,David Tristán,9.0,14.29
1105,District 4,Raymond Guzman,2.0,3.17
1106,Mayor,J. Miller 0 0,,
1106,Mayor,Justin Macaluso 0 0,,
1106,Mayor,Gary Allen 0 0,,
1106,Mayor,Frank Adam Muniz 0 0,,
1106,Mayor,"Antonio ""Tony"" Diaz 0 0",,
1106,Mayor,Ron Nirenberg 0 0,,
1106,Mayor,"Michael ""Commander"" Idrogo 0 0",,
1106,Mayor,John M. Velasquez 0 0,,
1106,Mayor,Dan Martinez 0 0,,
1106,Mayor,Denise Gutierrez-Homer 0 0,,
1106,Mayor,Greg Brockhouse 0 0,,
1106,Mayor,Ray Basaldua 0 0,,
1106,Mayor,Joshua James Galvan 0 0,,
1106,Mayor,Tim Atwood 0 0,,
1106,District 4,Adriana Rocha Garcia 0 0,,
1106,District 4,Curtis Mueller 0 0,,
1106,District 4,David Tristán 0 0,,
1106,District 4,Raymond Guzman 0 0,,
1109,Mayor,J. Miller,0.0,0.0
1109,Mayor,Justin Macaluso,0.0,0.0
1109,Mayor,Gary Allen,0.0,0.0
1109,Mayor,Frank Adam Muniz,0.0,0.0
1109,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1109,Mayor,Ron Nirenberg,0.0,0.0
1109,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1109,Mayor,John M. Velasquez,0.0,0.0
1109,Mayor,Dan Martinez,0.0,0.0
1109,Mayor,Denise Gutierrez-Homer,0.0,0.0
1109,Mayor,Greg Brockhouse,1.0,100.0
1109,Mayor,Ray Basaldua,0.0,0.0
1109,Mayor,Joshua James Galvan,0.0,0.0
1109,Mayor,Tim Atwood,0.0,0.0
1109,District 6,Irina Rudolph,1.0,100.0
1109,District 6,Chris Baecker,0.0,0.0
1109,District 6,Melissa Cabello Havrda,0.0,0.0
1109,District 6,Robert Hernandez,0.0,0.0
1109,District 6,Robert Walker,0.0,0.0
1111,Mayor,J. Miller,2.0,0.2
1111,Mayor,Justin Macaluso,0.0,0.0
1111,Mayor,Gary Allen,13.0,1.32
1111,Mayor,Frank Adam Muniz,2.0,0.2
1111,Mayor,"Antonio ""Tony"" Diaz",6.0,0.61
1111,Mayor,Ron Nirenberg,588.0,59.57
1111,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1111,Mayor,John M. Velasquez,2.0,0.2
1111,Mayor,Dan Martinez,0.0,0.0
1111,Mayor,Denise Gutierrez-Homer,15.0,1.52
1111,Mayor,Greg Brockhouse,352.0,35.66
1111,Mayor,Ray Basaldua,4.0,0.41
1111,Mayor,Joshua James Galvan,0.0,0.0
1111,Mayor,Tim Atwood,3.0,0.3
1111,District 6,Irina Rudolph,316.0,34.8
1111,District 6,Chris Baecker,32.0,3.52
1111,District 6,Melissa Cabello Havrda,486.0,53.52
1111,District 6,Robert Hernandez,52.0,5.73
1111,District 6,Robert Walker,22.0,2.42
1113,Mayor,J. Miller,1.0,0.22
1113,Mayor,Justin Macaluso,0.0,0.0
1113,Mayor,Gary Allen,8.0,1.77
1113,Mayor,Frank Adam Muniz,0.0,0.0
1113,Mayor,"Antonio ""Tony"" Diaz",3.0,0.66
1113,Mayor,Ron Nirenberg,254.0,56.19
1113,Mayor,"Michael ""Commander"" Idrogo",2.0,0.44
1113,Mayor,John M. Velasquez,4.0,0.88
1113,Mayor,Dan Martinez,0.0,0.0
1113,Mayor,Denise Gutierrez-Homer,15.0,3.32
1113,Mayor,Greg Brockhouse,164.0,36.28
1113,Mayor,Ray Basaldua,0.0,0.0
1113,Mayor,Joshua James Galvan,0.0,0.0
1113,Mayor,Tim Atwood,1.0,0.22
1113,District 6,Irina Rudolph,142.0,34.98
1113,District 6,Chris Baecker,23.0,5.66
1113,District 6,Melissa Cabello Havrda,205.0,50.49
1113,District 6,Robert Hernandez,19.0,4.68
1113,District 6,Robert Walker,17.0,4.19
1114,Mayor,J. Miller,0.0,0.0
1114,Mayor,Justin Macaluso,0.0,0.0
1114,Mayor,Gary Allen,0.0,0.0
1114,Mayor,Frank Adam Muniz,0.0,0.0
1114,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1114,Mayor,Ron Nirenberg,3.0,75.0
1114,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1114,Mayor,John M. Velasquez,0.0,0.0
1114,Mayor,Dan Martinez,0.0,0.0
1114,Mayor,Denise Gutierrez-Homer,0.0,0.0
1114,Mayor,Greg Brockhouse,1.0,25.0
1114,Mayor,Ray Basaldua,0.0,0.0
1114,Mayor,Joshua James Galvan,0.0,0.0
1114,Mayor,Tim Atwood,0.0,0.0
1114,District 4,Adriana Rocha Garcia,2.0,66.67
1114,District 4,Curtis Mueller,1.0,33.33
1114,District 4,David Tristán,0.0,0.0
1114,District 4,Raymond Guzman,0.0,0.0
1117,Mayor,J. Miller,1.0,1.47
1117,Mayor,Justin Macaluso,0.0,0.0
1117,Mayor,Gary Allen,1.0,1.47
1117,Mayor,Frank Adam Muniz,0.0,0.0
1117,Mayor,"Antonio ""Tony"" Diaz",1.0,1.47
1117,Mayor,Ron Nirenberg,39.0,57.35
1117,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1117,Mayor,John M. Velasquez,0.0,0.0
1117,Mayor,Dan Martinez,1.0,1.47
1117,Mayor,Denise Gutierrez-Homer,0.0,0.0
1117,Mayor,Greg Brockhouse,23.0,33.82
1117,Mayor,Ray Basaldua,2.0,2.94
1117,Mayor,Joshua James Galvan,0.0,0.0
1117,Mayor,Tim Atwood,0.0,0.0
1117,District 3,"Rodolfo ""Rudy"" Lopez",4.0,6.67
1117,District 3,"Mark Arthur Vargas, Jr.",4.0,6.67
1117,District 3,Rafael C. Vela,2.0,3.33
1117,District 3,Angela Cardona,7.0,11.67
1117,District 3,Walter Murray,1.0,1.67
1117,District 3,Ted Gonzalez,2.0,3.33
1117,District 3,Katherine Herrera Garza,3.0,5.0
1117,District 3,Tomas Uresti,8.0,13.33
1117,District 3,Phyllis Viagran,12.0,20.0
1117,District 3,"Stephen ""Steve"" Valdez",0.0,0.0
1117,District 3,Marcello Martinez,14.0,23.33
1117,District 3,Diana Flores Uriegas,3.0,5.0
1119,Mayor,J. Miller,0.0,0.0
1119,Mayor,Justin Macaluso,0.0,0.0
1119,Mayor,Gary Allen,0.0,0.0
1119,Mayor,Frank Adam Muniz,0.0,0.0
1119,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1119,Mayor,Ron Nirenberg,5.0,50.0
1119,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1119,Mayor,John M. Velasquez,0.0,0.0
1119,Mayor,Dan Martinez,0.0,0.0
1119,Mayor,Denise Gutierrez-Homer,2.0,20.0
1119,Mayor,Greg Brockhouse,3.0,30.0
1119,Mayor,Ray Basaldua,0.0,0.0
1119,Mayor,Joshua James Galvan,0.0,0.0
1119,Mayor,Tim Atwood,0.0,0.0
1119,District 5,Anthony Gres,1.0,12.5
1119,District 5,Jason Mata,0.0,0.0
1119,District 5,Ray Garza,0.0,0.0
1119,District 5,Irma G. Barron,2.0,25.0
1119,District 5,Teri Castillo,2.0,25.0
1119,District 5,David Yañez,0.0,0.0
1119,District 5,Marie Crabb,0.0,0.0
1119,District 5,Rudy Lopez,1.0,12.5
1119,District 5,"Norberto ""Geremy"" Landin",2.0,25.0
1119,District 5,Ricardo Moreno,0.0,0.0
1119,District 5,"Jesse ""Jay"" Alaniz",0.0,0.0
1120,Mayor,J. Miller,0.0,0.0
1120,Mayor,Justin Macaluso,0.0,0.0
1120,Mayor,Gary Allen,0.0,0.0
1120,Mayor,Frank Adam Muniz,0.0,0.0
1120,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1120,Mayor,Ron Nirenberg,12.0,85.71
1120,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1120,Mayor,John M. Velasquez,0.0,0.0
1120,Mayor,Dan Martinez,0.0,0.0
1120,Mayor,Denise Gutierrez-Homer,0.0,0.0
1120,Mayor,Greg Brockhouse,1.0,7.14
1120,Mayor,Ray Basaldua,0.0,0.0
1120,Mayor,Joshua James Galvan,0.0,0.0
1120,Mayor,Tim Atwood,1.0,7.14
1120,District 5,Anthony Gres,0.0,0.0
1120,District 5,Jason Mata,1.0,6.67
1120,District 5,Ray Garza,0.0,0.0
1120,District 5,Irma G. Barron,0.0,0.0
1120,District 5,Teri Castillo,2.0,13.33
1120,District 5,David Yañez,0.0,0.0
1120,District 5,Marie Crabb,5.0,33.33
1120,District 5,Rudy Lopez,1.0,6.67
1120,District 5,"Norberto ""Geremy"" Landin",3.0,20.0
1120,District 5,Ricardo Moreno,2.0,13.33
1120,District 5,"Jesse ""Jay"" Alaniz",1.0,6.67
1123,Mayor,J. Miller,0.0,0.0
1123,Mayor,Justin Macaluso,0.0,0.0
1123,Mayor,Gary Allen,0.0,0.0
1123,Mayor,Frank Adam Muniz,0.0,0.0
1123,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1123,Mayor,Ron Nirenberg,0.0,0.0
1123,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1123,Mayor,John M. Velasquez,0.0,0.0
1123,Mayor,Dan Martinez,0.0,0.0
1123,Mayor,Denise Gutierrez-Homer,0.0,0.0
1123,Mayor,Greg Brockhouse,2.0,100.0
1123,Mayor,Ray Basaldua,0.0,0.0
1123,Mayor,Joshua James Galvan,0.0,0.0
1123,Mayor,Tim Atwood,0.0,0.0
1123,District 4,Adriana Rocha Garcia,0.0,0.0
1123,District 4,Curtis Mueller,0.0,0.0
1123,District 4,David Tristán,1.0,100.0
1123,District 4,Raymond Guzman,0.0,0.0
1124,Mayor,J. Miller,0.0,0.0
1124,Mayor,Justin Macaluso,0.0,0.0
1124,Mayor,Gary Allen,0.0,0.0
1124,Mayor,Frank Adam Muniz,0.0,0.0
1124,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1124,Mayor,Ron Nirenberg,5.0,100.0
1124,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1124,Mayor,John M. Velasquez,0.0,0.0
1124,Mayor,Dan Martinez,0.0,0.0
1124,Mayor,Denise Gutierrez-Homer,0.0,0.0
1124,Mayor,Greg Brockhouse,0.0,0.0
1124,Mayor,Ray Basaldua,0.0,0.0
1124,Mayor,Joshua James Galvan,0.0,0.0
1124,Mayor,Tim Atwood,0.0,0.0
1124,District 3,"Rodolfo ""Rudy"" Lopez",1.0,25.0
1124,District 3,"Mark Arthur Vargas, Jr.",0.0,0.0
1124,District 3,Rafael C. Vela,0.0,0.0
1124,District 3,Angela Cardona,0.0,0.0
1124,District 3,Walter Murray,0.0,0.0
1124,District 3,Ted Gonzalez,0.0,0.0
1124,District 3,Katherine Herrera Garza,0.0,0.0
1124,District 3,Tomas Uresti,1.0,25.0
1124,District 3,Phyllis Viagran,1.0,25.0
1124,District 3,"Stephen ""Steve"" Valdez",0.0,0.0
1124,District 3,Marcello Martinez,1.0,25.0
1124,District 3,Diana Flores Uriegas,0.0,0.0
1126,Mayor,J. Miller 0 0,,
1126,Mayor,Justin Macaluso 0 0,,
1126,Mayor,Gary Allen 0 0,,
1126,Mayor,Frank Adam Muniz 0 0,,
1126,Mayor,"Antonio ""Tony"" Diaz 0 0",,
1126,Mayor,Ron Nirenberg 0 0,,
1126,Mayor,"Michael ""Commander"" Idrogo 0 0",,
1126,Mayor,John M. Velasquez 0 0,,
1126,Mayor,Dan Martinez 0 0,,
1126,Mayor,Denise Gutierrez-Homer 0 0,,
1126,Mayor,Greg Brockhouse 0 0,,
1126,Mayor,Ray Basaldua 0 0,,
1126,Mayor,Joshua James Galvan 0 0,,
1126,Mayor,Tim Atwood 0 0,,
1126,District 2,"Nneka ""Miss Neka"" Cleaver 0 0",,
1126,District 2,"Walter E. Perry, Sr. 0 0",,
1126,District 2,Jada Andrews-Sullivan 0 0,,
1126,District 2,Pharaoh J. Clark 0 0,,
1126,District 2,Kristi Villanueva 0 0,,
1126,District 2,Michael John Good 0 0,,
1126,District 2,Norris Tyrone Darden 0 0,,
1126,District 2,Chris Dawkins 0 0,,
1126,District 2,Dori Brown 0 0,,
1126,District 2,Andrew Fernandez Vicencio 0 0,,
1126,District 2,Carl Booker 0 0,,
1126,District 2,Jalen McKee-Rodriguez 0 0,,
1127,Mayor,J. Miller,0.0,0.0
1127,Mayor,Justin Macaluso,1.0,1.39
1127,Mayor,Gary Allen,0.0,0.0
1127,Mayor,Frank Adam Muniz,1.0,1.39
1127,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1127,Mayor,Ron Nirenberg,56.0,77.78
1127,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1127,Mayor,John M. Velasquez,0.0,0.0
1127,Mayor,Dan Martinez,1.0,1.39
1127,Mayor,Denise Gutierrez-Homer,0.0,0.0
1127,Mayor,Greg Brockhouse,13.0,18.06
1127,Mayor,Ray Basaldua,0.0,0.0
1127,Mayor,Joshua James Galvan,0.0,0.0
1127,Mayor,Tim Atwood,0.0,0.0
1127,District 3,"Rodolfo ""Rudy"" Lopez",10.0,14.49
1127,District 3,"Mark Arthur Vargas, Jr.",0.0,0.0
1127,District 3,Rafael C. Vela,0.0,0.0
1127,District 3,Angela Cardona,4.0,5.8
1127,District 3,Walter Murray,3.0,4.35
1127,District 3,Ted Gonzalez,0.0,0.0
1127,District 3,Katherine Herrera Garza,2.0,2.9
1127,District 3,Tomas Uresti,15.0,21.74
1127,District 3,Phyllis Viagran,29.0,42.03
1127,District 3,"Stephen ""Steve"" Valdez",2.0,2.9
1127,District 3,Marcello Martinez,2.0,2.9
1127,District 3,Diana Flores Uriegas,2.0,2.9
1130,Mayor,J. Miller 0 0,,
1130,Mayor,Justin Macaluso 0 0,,
1130,Mayor,Gary Allen 0 0,,
1130,Mayor,Frank Adam Muniz 0 0,,
1130,Mayor,"Antonio ""Tony"" Diaz 0 0",,
1130,Mayor,Ron Nirenberg 0 0,,
1130,Mayor,"Michael ""Commander"" Idrogo 0 0",,
1130,Mayor,John M. Velasquez 0 0,,
1130,Mayor,Dan Martinez 0 0,,
1130,Mayor,Denise Gutierrez-Homer 0 0,,
1130,Mayor,Greg Brockhouse 0 0,,
1130,Mayor,Ray Basaldua 0 0,,
1130,Mayor,Joshua James Galvan 0 0,,
1130,Mayor,Tim Atwood 0 0,,
1130,District 4,Adriana Rocha Garcia 0 0,,
1130,District 4,Curtis Mueller 0 0,,
1130,District 4,David Tristán 0 0,,
1130,District 4,Raymond Guzman 0 0,,
1131,Mayor,J. Miller 0 0,,
1131,Mayor,Justin Macaluso 0 0,,
1131,Mayor,Gary Allen 0 0,,
1131,Mayor,Frank Adam Muniz 0 0,,
1131,Mayor,"Antonio ""Tony"" Diaz 0 0",,
1131,Mayor,Ron Nirenberg 0 0,,
1131,Mayor,"Michael ""Commander"" Idrogo 0 0",,
1131,Mayor,John M. Velasquez 0 0,,
1131,Mayor,Dan Martinez 0 0,,
1131,Mayor,Denise Gutierrez-Homer 0 0,,
1131,Mayor,Greg Brockhouse 0 0,,
1131,Mayor,Ray Basaldua 0 0,,
1131,Mayor,Joshua James Galvan 0 0,,
1131,Mayor,Tim Atwood 0 0,,
1131,District 4,Adriana Rocha Garcia 0 0,,
1131,District 4,Curtis Mueller 0 0,,
1131,District 4,David Tristán 0 0,,
1131,District 4,Raymond Guzman 0 0,,
1132,Mayor,J. Miller 0 0,,
1132,Mayor,Justin Macaluso 0 0,,
1132,Mayor,Gary Allen 0 0,,
1132,Mayor,Frank Adam Muniz 0 0,,
1132,Mayor,"Antonio ""Tony"" Diaz 0 0",,
1132,Mayor,Ron Nirenberg 0 0,,
1132,Mayor,"Michael ""Commander"" Idrogo 0 0",,
1132,Mayor,John M. Velasquez 0 0,,
1132,Mayor,Dan Martinez 0 0,,
1132,Mayor,Denise Gutierrez-Homer 0 0,,
1132,Mayor,Greg Brockhouse 0 0,,
1132,Mayor,Ray Basaldua 0 0,,
